DATABASE_ID,GENERIC_NAME,SMILES,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,Total.Molweight,cLogP,H.Acceptors,H.Donors
DB15690,Fluoroestradiol F-18,[H][C@@]12C[C@@H]([18F])[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C18H23FO2,289.381,289.1707426,289.38,3.7256,2,2
DB01708,Prasterone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,C19H28O2,288.4244,288.2089301,288.429,3.4962,2,1
DB00624,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,C19H28O2,288.4244,288.2089301,288.429,3.4962,2,1
DB01574,Attapulgite,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Al+3].[Si+4].[Si+4].[Si+4].[Si+4].[O-][H].[H]O[H].[H]O[H].[H]O[H].[H]O[H],AlH9MgO15Si4,412.684,411.8684309,412.687,0,0,0
DB14914,Flortaucipir F-18,[18F]C1=CC=C(C=N1)C1=CC=C2C(NC3=C2C=NC=C3)=C1,C16H10FN3,262.278,262.08841,262.277,3.1255,3,1
DB00370,Mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,C17H19N3,265.3529,265.1578976,265.359,2.6638,3,0
DB06216,Asenapine,CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,C17H16ClNO,285.77,285.0920418,285.773,4.9405,2,0
DB00514,Dextromethorphan,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,C18H25NO,271.404,271.1936144,271.402,3.1764,2,0
DB00714,Apomorphine,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,C17H17NO2,267.3224,267.1259288,267.327,2.9282,3,2
DB01619,Phenindamine,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,C19H19N,261.3609,261.1517496,261.367,3.109,1,0
DB00579,Mazindol,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,C16H13ClN2O,284.74,284.0716408,284.745,3.4206,3,1
DB14201,"2,2'-Dibenzothiazyl disulfide",S(SC1=NC2=CC=CC=C2S1)C1=NC2=CC=CC=C2S1,C14H8N2S4,332.47,331.957033,332.496,4.7862,2,0
DB06148,Mianserin,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,C18H20N2,264.3648,264.1626487,264.371,3.3133,2,0
DB00238,Nevirapine,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,C15H14N4O,266.2979,266.1167611,266.303,1.9589,5,1
DB11638,Artenimol,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](O)[C@@H]2C)O4,C15H24O5,284.352,284.1623739,284.351,2.4733,5,1
DB00655,Estrone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C18H22O2,270.3661,270.1619799,270.371,4.0203,2,1
DB00783,Estradiol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C18H24O2,272.382,272.17763,272.387,3.8766,2,2
DB00143,Glutathione,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,C10H17N3O6S,307.323,307.083806,307.326,-4.8991,9,5
DB11079,Trolamine salicylate,OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,C13H21NO6,287.312,287.1368874,287.311,0.799,3,2
DB01718,Cetrimonium,CCCCCCCCCCCCCCCC[N+](C)(C)C,C19H42N,284.5435,284.3317253,284.549,3.6945,0,0
DB11164,Bicisate,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,C12H24N2O4S2,324.45,324.1177496,324.465,-0.4562,6,2
DB00202,Succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4,290.399,290.2205575,290.402,-6.2868,4,0
DB00974,Edetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,C10H16N2O8,292.2426,292.0906655,292.243,-6.1434,10,4
DB12097,Mannitol busulfan,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O,C8H18O10S2,338.34,338.0341391,338.353,-3.195,10,4
DB09531,Perflexane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6F14,338.044,337.9776443,338.038,4.7818,0,0
DB01096,Oxamniquine,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,C14H21N3O3,279.3348,279.1582916,279.339,0.2755,5,3
DB13858,Dimazole,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C,C15H23N3OS,293.43,293.1561835,293.434,2.8008,4,0
DB00669,Sumatriptan,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,C14H21N3O2S,295.4,295.1354476,295.406,1.1112,5,2
DB14921,Mavacamten,CC(C)N1C(=O)NC(N[C@@H](C)C2=CC=CC=C2)=CC1=O,C15H19N3O2,273.336,273.1477269,273.335,1.8259,5,2
DB00774,Hydroflumethiazide,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F,C8H8F3N3O4S2,331.292,330.9908318,331.295,-0.1372,7,3
DB01021,Trichlormethiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,C8H8Cl3N3O4S2,380.656,378.9021803,380.66,0.6037,7,3
DB01598,Imipenem,[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,C12H17N3O4S,299.346,299.0939767,299.35,-1.7958,7,3
DB00963,Bromfenac,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,C15H12BrNO3,334.165,333.0000559,334.168,2.3207,4,2
DB12107,Vaborbactam,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1,C12H16BNO5S,297.13,297.084224,297.138,1.1595,6,3
DB00323,Tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,C14H11NO5,273.2408,273.0637225,273.243,1.5205,5,2
DB11642,Pitolisant,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,C17H26ClNO,295.85,295.1702922,295.852,4.2679,2,0
DB01237,Bromodiphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,C17H20BrNO,334.251,333.0728269,334.256,3.631,2,0
DB04837,Clofedanol,CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,C17H20ClNO,289.8,289.123342,289.805,3.0552,2,1
DB01173,Orphenadrine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,C18H23NO,269.3813,269.1779644,269.387,3.2497,2,0
DB02266,Flufenamic acid,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)C(F)(F)F,C14H10F3NO2,281.2299,281.0663632,281.232,3.5234,3,2
DB01283,Lumiracoxib,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,C15H13ClFNO2,293.721,293.0618846,293.724,3.7239,3,2
DB11096,Meradimate,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,C17H25NO2,275.392,275.188529,275.39,3.6623,3,1
DB00285,Venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,C17H27NO2,277.4018,277.2041791,277.406,2.5908,3,1
DB00432,Trifluridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F,C10H11F3N2O5,296.1999,296.0620061,296.2,-0.7666,7,3
DB00748,Carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,C16H19ClN2O,290.788,290.1185909,290.793,2.5649,3,0
DB00366,Doxylamine,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,C17H22N2O,270.3694,270.1732133,270.375,1.8821,3,0
DB00296,Ropivacaine,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,C17H26N2O,274.4011,274.2045135,274.406,3.2567,3,1
DB19358,Chlorisondamine,C[N+](C)(C)CC[N+]1(C)CC2=C(C1)C(Cl)=C(Cl)C(Cl)=C2Cl,C14H20Cl4N2,358.13,356.0369623,358.139,-3.2619,0,0
DB01298,Sulfacytine,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O,C12H14N4O3S,294.33,294.078661,294.334,-0.0121,7,2
DB00806,Pentoxifylline,CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,C13H18N4O3,278.307,278.1378905,278.311,0.9925,7,0
DB18002,Lomifylline,CN1C2=C(N(CCCCC(C)=O)C=N2)C(=O)N(C)C1=O,C13H18N4O3,278.312,278.1378905,278.311,0.8422,7,0
DB04838,Cyclandelate,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,C17H24O3,276.3707,276.1725446,276.375,2.9264,3,1
DB11201,Menthyl salicylate,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,C17H24O3,276.376,276.1725446,276.375,3.9939,3,1
DB00890,Dienestrol,[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1,C18H18O2,266.34,266.1306798,266.339,4.2726,2,2
DB00255,Diethylstilbestrol,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,C18H20O2,268.356,268.1463299,268.355,4.5248,2,2
DB00981,Physostigmine,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,C15H21N3O2,275.3461,275.1633769,275.351,1.6806,5,1
DB08910,Pomalidomide,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,C13H11N3O4,273.2441,273.0749559,273.247,-0.5679,7,2
DB08799,Antazoline,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,C17H19N3,265.3529,265.1578976,265.359,2.0152,3,1
DB00631,Clofarabine,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,C10H11ClFN5O3,303.677,303.0534452,303.68,-0.1904,8,3
DB00442,Entecavir,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C,C12H15N5O3,277.2792,277.1174894,277.283,-1.0456,8,4
DB01073,Fludarabine,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C10H12FN5O4,285.235,285.087332,285.234,-1.2693,9,4
DB00953,Rizatriptan,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,C15H19N5,269.3449,269.1640456,269.351,1.0481,5,1
DB11644,Tafamidis,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,C14H7Cl2NO3,308.116,306.9802985,308.12,4.0115,4,1
DB11181,Homatropine,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,C16H21NO3,275.348,275.1521435,275.347,1.3579,4,1
DB11584,Pipradrol,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C18H21NO,267.372,267.1623143,267.371,2.7933,2,2
DB01104,Sertraline,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,C17H17Cl2N,306.23,305.073805,306.235,4.1999,1,1
DB00344,Protriptyline,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,C19H21N,263.3767,263.1673997,263.383,3.6848,1,1
DB00540,Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,C19H21N,263.3767,263.1673997,263.383,4.1391,1,1
DB01074,Perhexiline,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,C19H35N,277.4879,277.2769501,277.494,4.8845,1,1
DB00829,Diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,C16H13ClN2O,284.74,284.0716408,284.745,2.9846,3,0
DB00842,Oxazepam,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,C15H11ClN2O2,286.713,286.0509053,286.717,2.2758,4,2
DB13288,Tromantadine,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,C16H28N2O2,280.412,280.2150782,280.41,0.9308,4,1
DB01618,Molindone,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,C16H24N2O2,276.374,276.183778,276.379,1.7313,4,1
DB00420,Promazine,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,C17H20N2S,284.419,284.1347193,284.426,4.0009,2,0
DB01069,Promethazine,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,C17H20N2S,284.419,284.1347193,284.426,3.9058,2,0
DB04826,Thenalidine,CN1CCC(CC1)N(CC1=CC=CS1)C1=CC=CC=C1,C17H22N2S,286.435,286.1503694,286.442,3.3418,2,0
DB14196,"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",C1CCC(CC1)NC1=CC=C(NC2=CC=CC=C2)C=C1,C18H22N2,266.388,266.1782987,266.387,4.3927,2,2
DB01151,Desipramine,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,C18H22N2,266.3807,266.1782987,266.387,3.6244,2,1
DB01176,Cyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,C18H22N2,266.3807,266.1782987,266.387,3.0767,2,0
DB01606,Tazobactam,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O,C10H12N4O5S,300.291,300.0528402,300.294,-1.5093,9,1
DB00464,Sodium tetradecyl sulfate,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O,C14H29NaO4S,316.43,316.1684249,316.436,3.3212,4,1
DB00927,Famotidine,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,C8H15N7O2S3,337.445,337.0449348,337.452,-1.113,9,4
DB01233,Metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,C14H22ClN3O2,299.796,299.1400547,299.801,1.4695,5,2
DB01303,Oxtriphylline,C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,C12H21N5O3,283.3268,283.1644396,283.331,-0.3112,6,1
DB09205,Moxisylyte,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,C16H25NO3,279.38,279.1834437,279.379,2.807,4,0
DB11570,Padimate O,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,C17H27NO2,277.408,277.2041791,277.406,4.3656,3,0
DB00446,Chloramphenicol,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,C11H12Cl2N2O5,323.129,322.0123269,323.131,-0.4248,6,3
DB08987,Etidocaine,CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,C17H28N2O,276.417,276.2201635,276.422,3.4253,3,1
DB11197,Ferrous cysteine glycinate,[Fe++].NCC(O)=O.[H][C@](N)(CS)C(O)=O.[H][C@](N)(C[S-])C([O-])=O,C8H17FeN3O6S2,371.2,370.990814,371.215,-3.0583,3,2
DB01255,Lisdexamfetamine,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN,C15H25N3O,263.3785,263.1997624,263.384,0.9356,4,3
DB13247,Pramiracetam,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,C14H27N3O2,269.389,269.2103271,269.387,0.4039,5,1
DB01580,Oxprenolol,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,C15H23NO3,265.348,265.1677936,265.352,1.8263,4,2
DB00264,Metoprolol,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,C15H25NO3,267.3639,267.1834437,267.368,1.4818,4,2
DB00291,Chlorambucil,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,C14H19Cl2NO2,304.212,303.0792843,304.216,3.2192,3,1
DB01032,Probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,C13H19NO4S,285.359,285.1034788,285.363,2.0847,5,1
DB00499,Flutamide,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,C11H11F3N2O3,276.2118,276.0721768,276.213,1.9627,4,1
DB09009,Articaine,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,C13H20N2O3S,284.374,284.1194632,284.379,1.7338,5,2
DB00335,Atenolol,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C14H22N2O3,266.3361,266.1630426,266.34,0.3065,5,3
DB01297,Practolol,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,C14H22N2O3,266.3361,266.1630426,266.34,0.9248,5,3
DB00474,Methohexital,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,C14H18N2O3,262.3043,262.1317425,262.308,1.9052,5,1
DB02546,Vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,C14H20N2O3,264.3202,264.1473925,264.324,2.299,5,3
DB08880,Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,C12H9F3N2O2,270.2073,270.0616122,270.209,2.5535,4,2
DB01042,Melphalan,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,C13H18Cl2N2O2,305.2,304.0745332,305.204,-0.3816,4,2
DB09085,Tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,C15H24N2O2,264.369,264.183778,264.368,2.2345,4,1
DB06716,Fospropofol,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,C13H21O5P,288.2766,288.1126603,288.279,0.2188,5,2
DB00903,Etacrynic acid,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,C13H12Cl2O4,303.138,302.0112643,303.14,3.1325,4,1
DB00993,Azathioprine,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,C9H7N7O2S,277.263,277.0381932,277.268,-0.2824,8,1
DB00384,Triamterene,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,C12H11N7,253.2626,253.1075934,253.268,0.6075,7,3
DB00480,Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,C13H13N3O3,259.2606,259.0956913,259.264,-0.7383,6,2
DB01558,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,C14H10BrN3O,316.153,315.0007246,316.157,1.7986,4,1
DB00242,Cladribine,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,C10H12ClN5O3,285.687,285.062867,285.69,-0.0394,8,3
DB00640,Adenosine,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,C10H13N5O4,267.2413,267.0967539,267.244,-1.7396,9,4
DB00194,Vidarabine,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C10H13N5O4,267.2413,267.0967539,267.244,-1.7396,9,4
DB05219,Crisaborole,OB1OCC2=C1C=CC(OC1=CC=C(C=C1)C#N)=C2,C14H10BNO3,251.05,251.075373,251.048,1.8538,4,1
DB00465,Ketorolac,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,C15H13NO3,255.2686,255.0895433,255.272,2.3688,4,1
DB12293,Nefopam,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,C17H19NO,253.345,253.1466642,253.344,2.6643,2,0
DB00821,Carprofen,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1,C15H12ClNO2,273.714,273.0556563,273.718,3.5326,3,2
DB00980,Ramelteon,CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2,C16H21NO2,259.3434,259.1572289,259.348,3.3717,3,1
DB11115,Ensulizole,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,C13H10N2O3S,274.29,274.0412134,274.299,0.5025,5,2
DB00827,Cinoxacin,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,C12H10N2O5,262.2182,262.0589714,262.22,0.9582,7,1
DB09151,Flutemetamol (18F),CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,C14H11FN2OS,273.32,273.0601468,273.321,2.8939,3,2
DB00776,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2,C15H12N2O2,252.268,252.0898776,252.272,2.6201,4,1
DB14575,Eslicarbazepine,NC(=O)N1C2=CC=CC=C2[C@@H](O)CC2=C1C=CC=C2,C15H14N2O2,254.2839,254.1055277,254.288,2.4449,4,2
DB00252,Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,C15H12N2O2,252.268,252.0898776,252.272,1.6705,4,2
DB01041,Thalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,C13H10N2O4,258.2295,258.0640568,258.232,0.1094,6,1
DB00552,Pentostatin,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O,C11H16N4O4,268.2691,268.117155,268.272,-1.5848,8,4
DB01125,Anisindione,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,C16H12O3,252.2647,252.0786443,252.268,3.0472,3,0
DB11219,Enzacamene,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,C18H22O,254.373,254.1670653,254.372,4.2704,1,0
DB14116,Silodrate,O.[O--].[O--].[Mg++].[Mg++].[Al+3].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O,Al2H2Mg2O12Si3,380.832,379.8185655,380.836,0.3317,3,2
DB00751,Epinastine,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,C16H15N3,249.3104,249.1265975,249.316,2.5825,3,1
DB00854,Levorphanol,[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2,C17H23NO,257.3706,257.1779644,257.376,2.9007,2,1
DB00710,Ibandronate,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,C9H23NO7P2,319.2289,319.0949751,319.23,-6.6732,8,5
DB13970,Dioctyldimonium,CCCCCCCC[N+](C)(C)CCCCCCCC,C18H40N,270.524,270.3155267,270.523,3.192,0,0
DB11179,Exametazime,C[C@@H](NCC(C)(C)CN[C@H](C)C(\C)=N\O)C(\C)=N\O,C13H28N4O2,272.393,272.2212262,272.391,1.8465,6,4
DB00772,Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,C10H19O6PS2,330.358,330.0360662,330.361,2.0313,6,0
DB11328,Tetradecyl hydrogen sulfate (ester),CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O,C14H30O4S,294.45,294.1864806,294.454,3.3212,4,1
DB12265,Fexinidazole,CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1,C12H13N3O3S,279.31,279.0677625,279.319,1.0972,5,0
DB11820,Nifurtimox,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O,C10H13N3O5S,287.29,287.0575917,287.295,-0.2513,7,0
DB15357,Xanomeline,CCCCCCOC1=NSN=C1C1=CCCN(C)C1,C14H23N3OS,281.42,281.1561835,281.423,3.6137,4,0
DB01087,Primaquine,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,C15H21N3O,259.3467,259.1684623,259.352,1.9025,4,2
DB16965,PBT-434,CCNCC1=NC2=C(C(Cl)=CC(Cl)=C2O)C(=O)N1C,C12H13Cl2N3O2,302.16,301.0384821,302.16,1.3415,5,2
DB00792,Tripelennamine,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,C16H21N3,255.358,255.1735477,255.364,2.0244,3,0
DB00495,Zidovudine,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,C10H13N5O4,267.2413,267.0967539,267.244,-1.0194,8,2
DB00500,Tolmetin,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,C15H15NO3,257.2845,257.1051934,257.288,1.58,4,1
DB11160,Phenyltoloxamine,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,C17H21NO,255.361,255.1623143,255.36,3.1053,2,0
DB01075,Diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,C17H21NO,255.3547,255.1623143,255.36,2.9058,2,0
DB00289,Atomoxetine,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,C17H21NO,255.3547,255.1623143,255.36,3.1197,2,1
DB06413,Armodafinil,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C15H15NO2S,273.35,273.0823499,273.355,0.3845,3,1
DB00745,Modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C15H15NO2S,273.35,273.0823494,273.355,0.3845,3,1
DB00586,Diclofenac,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,C14H11Cl2NO2,296.149,295.016684,296.152,3.8852,3,2
DB00939,Meclofenamic acid,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,C14H11Cl2NO2,296.149,295.016684,296.152,4.231,3,2
DB08988,Ethoheptazine,CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1,C16H23NO2,261.3593,261.172879,261.364,2.4137,3,0
DB00473,Hexylcaine,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1,C16H23NO2,261.3593,261.172879,261.364,2.9209,3,1
DB06700,Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,C16H25NO2,263.3752,263.188529,263.38,2.3151,3,2
DB00571,Propranolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,C16H21NO2,259.3434,259.1572289,259.348,2.4155,3,2
DB13219,Medifoxamine,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,C16H19NO2,257.333,257.1415789,257.332,2.5271,3,0
DB00193,Tramadol,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,C16H25NO2,263.381,263.188529,263.38,2.2768,3,1
DB01105,Sibutramine,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,C17H26ClN,279.848,279.1753775,279.853,4.2703,1,0
DB09355,Sulfabenzamide,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,C13H12N2O3S,276.311,276.056863,276.315,1.6082,5,2
DB09069,Trimetazidine,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,C14H22N2O3,266.341,266.1630426,266.34,0.898,5,1
